season,team,lg,salary,player_id,normalized salary,salary_cap,2022 salary
2014,MIA,NBA,1399507,anderch01,0.02385021898805365,58679000,72519787.0
2015,MIA,NBA,5375000,anderch01,0.08522952509315786,63065000,77841847.0
2016,MEM,NBA,5000000,anderch01,0.07142857142857142,70000000,85323721.0
2017,CHA,NBA,1551659,anderch01,0.016481937053206292,94143000,112368348.0
2010,HOU,NBA,2300000,anderda03,0.03986135181975736,57700000,77414680.0
2011,NOP,NBA,2500000,anderda03,0.043070773895665354,58044000,75491545.0
1998,CLE,NBA,1107240,anderde01,0.04116133828996282,26900000,48285994.0
1999,CLE,NBA,1273000,anderde01,0.04243333333333334,30000000,52688773.0
2000,LAC,NBA,1439400,anderde01,0.04233529411764706,34000000,57763864.0
2001,SAS,NBA,2250000,anderde01,0.06338028169014084,35500000,58657395.0
2002,POR,NBA,6495000,anderde01,0.15282352941176472,42500000,69132284.0
2003,POR,NBA,7144500,anderde01,0.17741054356733132,40271000,64048956.0
2004,POR,NBA,7794000,anderde01,0.17778284671532846,43840000,67907202.0
2005,POR,NBA,8443500,anderde01,0.1924663779348074,43870000,65719039.0
2006,POR,NBA,9093000,anderde01,0.1836969696969697,49500000,71839551.0
2006,HOU,NBA,1670000,anderde01,0.03373737373737374,49500000,71839551.0
2007,POR,NBA,9742500,anderde01,0.18335372165239483,53135000,74973988.0
2007,CHA,NBA,901397,anderde01,0.016964279665004234,53135000,74973988.0
2007,MIA,NBA,400000,anderde01,0.007527994730403689,53135000,74973988.0
2008,CHA,NBA,1219590,anderde01,0.021923242854574868,55630000,75594893.0
1993,NYK,NBA,140000,anderer01,0.01,14000000,28354756.0
1994,NYK,NBA,250000,anderer01,0.016474464579901153,15175000,29954782.0
1988,SAS,NBA,185000,andergr01,0.030012978585334197,6164000,15248702.0
1989,SAS,NBA,200000,andergr01,0.02765486725663717,7232000,17069461.0
1991,DEN,NBA,1365000,andergr01,0.11498610058124842,11871000,25499592.0
1992,DEN,NBA,1465000,andergr01,0.1172,12500000,26061180.0
1994,DET,NBA,650000,andergr01,0.042833607907743,15175000,29954782.0
1995,DET,NBA,400000,andergr01,0.02505637684790779,15964000,30651995.0
1995,ATL,NBA,110000,andergr01,0.006890503633174643,15964000,30651995.0
1996,SAS,NBA,485000,andergr01,0.02108695652173913,23000000,42906004.0
1997,SAS,NBA,584000,andergr01,0.023970775356072734,24363000,44402880.0
1998,ATL,NBA,272250,andergr01,0.01012081784386617,26900000,48285994.0
2011,SAS,NBA,1361400,anderja01,0.023454620632623525,58044000,75491545.0
2012,SAS,NBA,1463520,anderja01,0.025213975604713664,58044000,73970553.0
2013,HOU,NBA,472427,anderja01,0.008139118599682998,58044000,72903264.0
2013,SAS,NBA,145749,anderja01,0.002511008889807732,58044000,72903264.0
2014,PHI,NBA,916099,anderja01,0.015612041786669847,58679000,72519787.0
2016,SAC,NBA,1015421,anderja01,0.014506014285714285,70000000,85323721.0
2016,DAL,NBA,1449000,anderju01,0.0207,70000000,85323721.0
2017,PHI,NBA,1514160,anderju01,0.016083617475542527,94143000,112368348.0
2018,PHI,NBA,1579440,anderju01,0.015938966425479095,99093000,115455294.0
2019,ATL,NBA,2516048,anderju01,0.024698858337668966,101869000,116573245.0
2020,BKN,NBA,294432,anderju01,0.002697746014293568,109140000,123384194.0
2021,PHI,NBA,125000,anderju01,0.0011453179402602163,109140000,117838496.0
2022,IND,NBA,334371,anderju01,0.002974460476453111,112414000,112414000.0
2022,CLE,NBA,111457,anderju01,0.0009914868254843703,112414000,112414000.0
1992,BKN,NBA,1828000,anderke01,0.14624,12500000,26061180.0
1993,BKN,NBA,2376000,anderke01,0.1697142857142857,14000000,28354756.0
1994,BKN,NBA,2925000,anderke01,0.1927512355848435,15175000,29954782.0
1995,BKN,NBA,3463200,anderke01,0.21693811074918568,15964000,30651995.0
1996,BKN,NBA,3898000,anderke01,0.16947826086956522,23000000,42906004.0
1997,POR,NBA,4175000,anderke01,0.17136641628699256,24363000,44402880.0
1998,POR,NBA,5010000,anderke01,0.1862453531598513,26900000,48285994.0
1999,BOS,NBA,5845000,anderke01,0.19483333333333333,30000000,52688773.0
2000,BOS,NBA,6680000,anderke01,0.19647058823529412,34000000,57763864.0
2001,BOS,NBA,7520000,anderke01,0.21183098591549296,35500000,58657395.0
2002,BOS,NBA,8350000,anderke01,0.19647058823529412,42500000,69132284.0
2003,OKC,NBA,9185000,anderke01,0.2280797596285168,40271000,64048956.0
2004,IND,NBA,1070000,anderke01,0.024406934306569344,43840000,67907202.0
2005,ATL,NBA,1100000,anderke01,0.0250740825165261,43870000,65719039.0
2015,SAS,NBA,1093680,anderky01,0.017342107349559977,63065000,77841847.0
2016,SAS,NBA,1142879,anderky01,0.016326842857142858,70000000,85323721.0
2017,SAS,NBA,1192080,anderky01,0.01266243905547943,94143000,112368348.0
2018,SAS,NBA,2151704,anderky01,0.02171398585167469,99093000,115455294.0
2019,MEM,NBA,8641000,anderky01,0.08482462770813495,101869000,116573245.0
2020,MEM,NBA,9073050,anderky01,0.08313221550302365,109140000,123384194.0
2021,MEM,NBA,9505100,anderky01,0.08709089243173905,109140000,117838496.0
2022,MEM,NBA,9937150,anderky01,0.0883977974273667,112414000,112414000.0
1991,ORL,NBA,725000,anderni01,0.06107320360542499,11871000,25499592.0
1992,ORL,NBA,750000,anderni01,0.06,12500000,26061180.0
1993,ORL,NBA,800000,anderni01,0.05714285714285714,14000000,28354756.0
1994,ORL,NBA,2670000,anderni01,0.1759472817133443,15175000,29954782.0
1995,ORL,NBA,3090000,anderni01,0.1935605111500877,15964000,30651995.0
1996,ORL,NBA,3200000,anderni01,0.1391304347826087,23000000,42906004.0
1997,ORL,NBA,3790000,anderni01,0.15556376472519803,24363000,44402880.0
1998,ORL,NBA,4000000,anderni01,0.14869888475836432,26900000,48285994.0
1999,ORL,NBA,3200000,anderni01,0.10666666666666667,30000000,52688773.0
2000,SAC,NBA,5051906,anderni01,0.1485854705882353,34000000,57763864.0
2001,SAC,NBA,3750000,anderni01,0.1056338028169014,35500000,58657395.0
2002,MEM,NBA,5401906,anderni01,0.1271036705882353,42500000,69132284.0
2003,CLE,NBA,6101906,anderni01,0.1515210945841921,40271000,64048956.0
1988,POR,NBA,150000,anderri01,0.024334847501622323,6164000,15248702.0
1989,POR,NBA,375000,anderri01,0.05185287610619469,7232000,17069461.0
1986,CLE,NBA,115000,anderro01,0.027167493503425465,4233000,11298280.0
1988,IND,NBA,200000,anderro01,0.03244646333549643,6164000,15248702.0
1989,PHI,NBA,300000,anderro01,0.041482300884955754,7232000,17069461.0
1991,PHI,NBA,425000,anderro01,0.03580153314800775,11871000,25499592.0
1992,PHI,NBA,1000000,anderro01,0.08,12500000,26061180.0
1993,PHI,NBA,950000,anderro01,0.06785714285714285,14000000,28354756.0
1994,PHI,NBA,300000,anderro01,0.019769357495881382,15175000,29954782.0
2009,BKN,NBA,1225200,anderry01,0.020879345603271985,58680000,80023973.0
2010,ORL,NBA,1317120,anderry01,0.022827036395147313,57700000,77414680.0
2011,ORL,NBA,1409040,anderry01,0.024275377299979327,58044000,75491545.0
2012,ORL,NBA,2244601,anderry01,0.038670680862793745,58044000,73970553.0
2013,NOP,NBA,8700000,anderry01,0.14988629315691546,58044000,72903264.0
2014,NOP,NBA,8308500,anderry01,0.14159239250839312,58679000,72519787.0
2015,NOP,NBA,8491500,anderry01,0.13464679299135812,63065000,77841847.0
2016,NOP,NBA,8500000,anderry01,0.12142857142857143,70000000,85323721.0
2017,HOU,NBA,18735364,anderry01,0.1990096342797659,94143000,112368348.0
2018,HOU,NBA,19578455,anderry01,0.19757656948523106,99093000,115455294.0
2019,MIA,NBA,20421546,anderry01,0.20046869999705505,101869000,116573245.0
2020,MIA,NBA,5214583,anderry01,0.047778843687007515,109140000,123384194.0
2020,HOU,NBA,500000,anderry01,0.004581271761040865,109140000,123384194.0
2021,MIA,NBA,5214583,anderry01,0.047778843687007515,109140000,117838496.0
2022,MIA,NBA,5214584,anderry01,0.04638731830554913,112414000,112414000.0
1997,UTA,NBA,220000,andersh01,0.009030086606739728,24363000,44402880.0
1998,UTA,NBA,1200000,andersh01,0.04460966542750929,26900000,48285994.0
1999,UTA,NBA,1300000,andersh01,0.043333333333333335,30000000,52688773.0
2000,HOU,NBA,2000000,andersh01,0.058823529411764705,34000000,57763864.0
2001,HOU,NBA,2200000,andersh01,0.061971830985915494,35500000,58657395.0
2002,NYK,NBA,5500000,andersh01,0.12941176470588237,42500000,69132284.0
2003,NYK,NBA,6100000,andersh01,0.15147376524049563,40271000,64048956.0
2004,NYK,NBA,6700000,andersh01,0.15282846715328466,43840000,67907202.0
2005,NYK,NBA,7300000,andersh01,0.16640072942785503,43870000,65719039.0
2005,MIA,NBA,873699,andersh01,0.019915637109642125,43870000,65719039.0
2006,NYK,NBA,7900000,andersh01,0.1595959595959596,49500000,71839551.0
2006,MIA,NBA,1035000,andersh01,0.02090909090909091,49500000,71839551.0
2007,NYK,NBA,7244726,andersh01,0.13634564787804648,53135000,74973988.0
1989,SAS,NBA,500000,anderwi01,0.06913716814159292,7232000,17069461.0
1991,SAS,NBA,725000,anderwi01,0.06107320360542499,11871000,25499592.0
1992,SAS,NBA,775000,anderwi01,0.062,12500000,26061180.0
1993,SAS,NBA,2075000,anderwi01,0.14821428571428572,14000000,28354756.0
1994,SAS,NBA,2075000,anderwi01,0.13673805601317957,15175000,29954782.0
1995,SAS,NBA,2075000,anderwi01,0.12997995489852168,15964000,30651995.0
1996,TOR,NBA,2075000,anderwi01,0.09021739130434783,23000000,42906004.0
2000,MIA,NBA,510000,anderwi01,0.015,34000000,57763864.0
2006,CLE,NBA,398762,andrima01,0.00805579797979798,49500000,71839551.0
2007,CHI,NBA,664209,andrima01,0.01250040462971676,53135000,74973988.0
2018,IND,NBA,950000,anigbik01,0.00958695366978495,99093000,115455294.0
2019,IND,NBA,1378242,anigbik01,0.013529552660770204,101869000,116573245.0
1991,ORL,NBA,200000,anslemi01,0.016847780304944823,11871000,25499592.0
1998,DAL,NBA,713900,anstech01,0.026539033457249072,26900000,48285994.0
1999,DAL,NBA,985200,anstech01,0.03284,30000000,52688773.0
2000,CHI,NBA,1113720,anstech01,0.0327564705882353,34000000,57763864.0
2014,MIL,NBA,1792560,antetgi01,0.03054857785579168,58679000,72519787.0
2015,MIL,NBA,1873200,antetgi01,0.029702687703163404,63065000,77841847.0
2016,MIL,NBA,1953960,antetgi01,0.027913714285714285,70000000,85323721.0
2017,MIL,NBA,2995421,antetgi01,0.03181777721126371,94143000,112368348.0
2018,MIL,NBA,22471910,antetgi01,0.22677595793850222,99093000,115455294.0
2019,MIL,NBA,24157304,antetgi01,0.23714087700870726,101869000,116573245.0
2020,MIL,NBA,25842697,antetgi01,0.23678483599047095,109140000,123384194.0
2021,MIL,NBA,27528088,antetgi01,0.2522273043796958,109140000,117838496.0
2022,MIL,NBA,39344970,antetgi01,0.35000062269824045,112414000,112414000.0
2019,DAL,NBA,0,antetko01,0.0,101869000,116573245.0
2020,LAL,NBA,0,antetko01,0.0,109140000,123384194.0
2021,LAL,NBA,0,antetko01,0.0,109140000,117838496.0
2016,NYK,NBA,105888,antetth01,0.0015126857142857143,70000000,85323721.0
2020,MIL,NBA,1445697,antetth01,0.01324626168224299,109140000,123384194.0
2021,MIL,NBA,1701593,antetth01,0.015590919919369617,109140000,117838496.0
2022,MIL,NBA,1729217,antetth01,0.015382576903232694,112414000,112414000.0
2004,DEN,NBA,3229200,anthoca01,0.07365875912408759,43840000,67907202.0
2005,DEN,NBA,3471360,anthoca01,0.07912833371324367,43870000,65719039.0
2006,DEN,NBA,3713640,anthoca01,0.0750230303030303,49500000,71839551.0
2007,DEN,NBA,4694041,anthoca01,0.08834178978074715,53135000,74973988.0
2008,DEN,NBA,13041250,anthoca01,0.23442836598957398,55630000,75594893.0
2009,DEN,NBA,14410581,anthoca01,0.2455790899795501,58680000,80023973.0
2010,DEN,NBA,15779912,anthoca01,0.27348201039861353,57700000,77414680.0
2011,NYK,NBA,17149243,anthoca01,0.29545246709392875,58044000,75491545.0
2012,NYK,NBA,18518574,anthoca01,0.31904372544965887,58044000,73970553.0
2013,NYK,NBA,19450000,anthoca01,0.33509062090827646,58044000,72903264.0
2014,NYK,NBA,22407474,anthoca01,0.38186530104466676,58679000,72519787.0
2015,NYK,NBA,22458000,anthoca01,0.3561087766590026,63065000,77841847.0
2016,NYK,NBA,22875000,anthoca01,0.3267857142857143,70000000,85323721.0
2017,NYK,NBA,24559380,anthoca01,0.26087313979796695,94143000,112368348.0
2018,OKC,NBA,26243760,anthoca01,0.26483969604311103,99093000,115455294.0
2019,ATL,NBA,25534253,anthoca01,0.2506577368973878,101869000,116573245.0
2019,CHI,NBA,2393887,anthoca01,0.023499661329747026,101869000,116573245.0
2020,POR,NBA,2159029,anthoca01,0.019782197177936594,109140000,123384194.0
2021,POR,NBA,1620564,anthoca01,0.014848488180318857,109140000,117838496.0
2022,LAL,NBA,2641691,anthoca01,0.023499661963812337,112414000,112414000.0
2021,ORL,NBA,3285120,anthoco01,0.030100054975261133,109140000,117838496.0
2022,ORL,NBA,3449400,anthoco01,0.030684790150692975,112414000,112414000.0
1992,NYK,NBA,865000,anthogr01,0.0692,12500000,26061180.0
1993,NYK,NBA,1067000,anthogr01,0.07621428571428572,14000000,28354756.0
1994,NYK,NBA,1269000,anthogr01,0.08362438220757826,15175000,29954782.0
1995,NYK,NBA,1471000,anthogr01,0.0921448258581809,15964000,30651995.0
1996,MEM,NBA,1673000,anthogr01,0.07273913043478261,23000000,42906004.0
1997,MEM,NBA,1875000,anthogr01,0.07696096539834996,24363000,44402880.0
1998,OKC,NBA,272250,anthogr01,0.01012081784386617,26900000,48285994.0
1999,POR,NBA,1000000,anthogr01,0.03333333333333333,30000000,52688773.0
2000,POR,NBA,1100000,anthogr01,0.03235294117647059,34000000,57763864.0
2001,POR,NBA,3500000,anthogr01,0.09859154929577464,35500000,58657395.0
2002,CHI,NBA,3000000,anthogr01,0.07058823529411765,42500000,69132284.0
2003,CHI,NBA,1500000,anthogr01,0.03724764719028582,40271000,64048956.0
2008,MIA,NBA,427163,anthojo01,0.007678644616214273,55630000,75594893.0
2009,MIA,NBA,711517,anthojo01,0.012125374914792092,58680000,80023973.0
2010,MIA,NBA,825497,anthojo01,0.014306707105719237,57700000,77414680.0
2011,MIA,NBA,3300000,anthojo01,0.05685342154227827,58044000,75491545.0
2012,MIA,NBA,3600000,anthojo01,0.062021914409758114,58044000,73970553.0
2013,MIA,NBA,3750000,anthojo01,0.06460616084349803,58044000,72903264.0
2014,MIA,NBA,3800000,anthojo01,0.06475911314098741,58679000,72519787.0
2015,DET,NBA,3800000,anthojo01,0.06025529215888369,63065000,77841847.0
2016,DET,NBA,2500000,anthojo01,0.03571428571428571,70000000,85323721.0
2017,SAS,NBA,663810,anthojo01,0.007051081864822663,94143000,112368348.0
2015,ATL,NBA,1250000,anticpe01,0.019820819789106478,63065000,77841847.0
2018,TOR,NBA,1645200,anunoog01,0.01660258545003179,99093000,115455294.0
2019,TOR,NBA,1952760,anunoog01,0.019169325309956905,101869000,116573245.0
2020,TOR,NBA,2281800,anunoog01,0.020907091808686093,109140000,123384194.0
2021,TOR,NBA,3872215,anunoog01,0.035479338464357704,109140000,117838496.0
2022,TOR,NBA,16071429,anunoog01,0.14296643656484068,112414000,112414000.0
2016,ORL,NBA,161776,applike01,0.0023110857142857144,70000000,85323721.0
2005,TOR,NBA,2082720,araujra01,0.04747481194438113,43870000,65719039.0
2006,TOR,NBA,2238960,araujra01,0.045231515151515155,49500000,71839551.0
2007,UTA,NBA,2395200,araujra01,0.04507763244565729,53135000,74973988.0
2003,MEM,NBA,349458,archiro01,0.008677658861215267,40271000,64048956.0
2004,ORL,NBA,563679,archiro01,0.012857641423357664,43840000,67907202.0
2017,SAS,NBA,75000,arcidry01,0.0007966603996048564,94143000,112368348.0
2018,CHI,NBA,0,arcidry01,0.0,99093000,115455294.0
2019,CHI,NBA,1349383,arcidry01,0.013246257448291433,101869000,116573245.0
2020,CHI,NBA,3000000,arcidry01,0.02748763056624519,109140000,123384194.0
2021,CHI,NBA,3000000,arcidry01,0.02748763056624519,109140000,117838496.0
2022,NYK,NBA,791798,arcidry01,0.007043588876830288,112414000,112414000.0
2002,GSW,NBA,332817,arenagi01,0.007830988235294118,42500000,69132284.0
2003,GSW,NBA,512435,arenagi01,0.012724665391969408,40271000,64048956.0
2004,WAS,NBA,8536000,arenagi01,0.1947080291970803,43840000,67907202.0
2005,WAS,NBA,9389600,arenagi01,0.2140323683610668,43870000,65719039.0
2006,WAS,NBA,10243200,arenagi01,0.20693333333333333,49500000,71839551.0
2007,WAS,NBA,11096800,arenagi01,0.20884162981085913,53135000,74973988.0
2008,WAS,NBA,11950400,arenagi01,0.21481934208161063,55630000,75594893.0
2009,WAS,NBA,14653466,arenagi01,0.24971823449216088,58680000,80023973.0
2010,WAS,NBA,16192080,arenagi01,0.28062530329289426,57700000,77414680.0
2011,ORL,NBA,17730694,arenagi01,0.30546988491489213,58044000,75491545.0
2012,ORL,NBA,19269307,arenagi01,0.3319775859692647,58044000,73970553.0
2012,MEM,NBA,312342,arenagi01,0.0053811246640479635,58044000,73970553.0
2013,ORL,NBA,20807922,arenagi01,0.35848532148025636,58044000,72903264.0
2014,ORL,NBA,22346536,arenagi01,0.3808268034560916,58679000,72519787.0
2005,NYK,NBA,385277,arizatr01,0.008782242990654205,43870000,65719039.0
2006,NYK,NBA,682051,arizatr01,0.01377880808080808,49500000,71839551.0
2007,ORL,NBA,3100000,arizatr01,0.058341959160628586,53135000,74973988.0
2008,LAL,NBA,3100000,arizatr01,0.055725328060399065,55630000,75594893.0
2009,LAL,NBA,3100000,arizatr01,0.05282890252215405,58680000,80023973.0
2010,HOU,NBA,5854000,arizatr01,0.10145580589254766,57700000,77414680.0
2011,NOP,NBA,6322320,arizatr01,0.1089228860864172,58044000,75491545.0
2012,NOP,NBA,6790640,arizatr01,0.1169912480187444,58044000,73970553.0
2013,WAS,NBA,7258960,arizatr01,0.1250596099510716,58044000,72903264.0
2014,WAS,NBA,7727280,arizatr01,0.1316873157347603,58679000,72519787.0
2015,HOU,NBA,8579089,arizatr01,0.13603566161896455,63065000,77841847.0
2016,HOU,NBA,8193030,arizatr01,0.11704328571428571,70000000,85323721.0
2017,HOU,NBA,7806971,arizatr01,0.08292672848751367,94143000,112368348.0
2018,HOU,NBA,7420912,arizatr01,0.07488835740163281,99093000,115455294.0
2019,WAS,NBA,15000000,arizatr01,0.1472479360747627,101869000,116573245.0
2020,POR,NBA,12200000,arizatr01,0.11178303096939711,109140000,123384194.0
2021,MIA,NBA,12800000,arizatr01,0.11728055708264615,109140000,117838496.0
2022,LAL,NBA,2641691,arizatr01,0.023499661963812337,112414000,112414000.0
1991,CHI,NBA,425000,armstbj01,0.03580153314800775,11871000,25499592.0
1992,CHI,NBA,435000,armstbj01,0.0348,12500000,26061180.0
1993,CHI,NBA,540000,armstbj01,0.03857142857142857,14000000,28354756.0
1994,CHI,NBA,620000,armstbj01,0.04085667215815486,15175000,29954782.0
1995,CHI,NBA,2800000,armstbj01,0.17539463793535454,15964000,30651995.0
1996,GSW,NBA,2400000,armstbj01,0.10434782608695652,23000000,42906004.0
1997,GSW,NBA,2400000,armstbj01,0.09851003570988795,24363000,44402880.0
1998,GSW,NBA,2600000,armstbj01,0.09665427509293681,26900000,48285994.0
1999,LAL,NBA,2800000,armstbj01,0.09333333333333334,30000000,52688773.0
1999,ORL,NBA,850000,armstbj01,0.028333333333333332,30000000,52688773.0
2000,CHI,NBA,510000,armstbj01,0.015,34000000,57763864.0
2002,BKN,NBA,865800,armstbr01,0.020371764705882353,42500000,69132284.0
2003,BKN,NBA,930720,armstbr01,0.023111420128628542,40271000,64048956.0
2004,BKN,NBA,995650,armstbr01,0.022710994525547444,43840000,67907202.0
1996,ORL,NBA,350000,armstda01,0.015217391304347827,23000000,42906004.0
1997,ORL,NBA,410000,armstda01,0.016828797767105858,24363000,44402880.0
1998,ORL,NBA,350000,armstda01,0.013011152416356878,26900000,48285994.0
1999,ORL,NBA,2900000,armstda01,0.09666666666666666,30000000,52688773.0
2000,ORL,NBA,4125000,armstda01,0.1213235294117647,34000000,57763864.0
2001,ORL,NBA,3100000,armstda01,0.08732394366197183,35500000,58657395.0
2002,ORL,NBA,4005000,armstda01,0.09423529411764706,42500000,69132284.0
2003,ORL,NBA,4010000,armstda01,0.09957537682203074,40271000,64048956.0
2004,NOP,NBA,2475000,armstda01,0.05645529197080292,43840000,67907202.0
2005,DAL,NBA,2275000,armstda01,0.05185776156826989,43870000,65719039.0
2006,DAL,NBA,1138500,armstda01,0.023,49500000,71839551.0
2007,IND,NBA,1178348,armstda01,0.022176493836454314,53135000,74973988.0
2008,BKN,NBA,1219590,armstda01,0.021923242854574868,55630000,75594893.0
2007,NOP,NBA,1767600,armsthi01,0.0332662087136539,53135000,74973988.0
2008,NOP,NBA,1900200,armsthi01,0.03415782850979687,55630000,75594893.0
2009,NOP,NBA,2032800,armsthi01,0.034642126789366054,58680000,80023973.0
2010,HOU,NBA,2801198,armsthi01,0.04854762564991334,57700000,77414680.0
2011,ATL,NBA,992680,armsthi01,0.017102198332299635,58044000,75491545.0
2002,TOR,NBA,332817,arroyca01,0.007830988235294118,42500000,69132284.0
2003,UTA,NBA,546000,arroyca01,0.013558143577264037,40271000,64048956.0
2004,UTA,NBA,800000,arroyca01,0.01824817518248175,43840000,67907202.0
2005,UTA,NBA,4000000,arroyca01,0.09117848187827672,43870000,65719039.0
2006,DET,NBA,4000000,arroyca01,0.08080808080808081,49500000,71839551.0
2007,ORL,NBA,4100000,arroyca01,0.07716194598663781,53135000,74973988.0
2008,ORL,NBA,4100000,arroyca01,0.07370124033794716,55630000,75594893.0
2010,MIA,NBA,1107572,arroyca01,0.019195355285961873,57700000,77414680.0
2011,MIA,NBA,1223166,arroyca01,0.021073082489146164,58044000,75491545.0
2000,CHI,NBA,1079760,artesro01,0.03175764705882353,34000000,57763864.0
2001,CHI,NBA,1160760,artesro01,0.032697464788732394,35500000,58657395.0
